,HCPCS_CODE,HCPCS_DESCRIPTION,HCPCS_ASC_EXCLUDED,HCPCS_ASC_EXCLUDED_DT,HCPCS_GROUP,HCPCS_GROUP_BEGIN_DT,HCPCS_GROUP_END_DT,ADDED_TO_FILE_DATE,LAST_EDIT_DATE,USER_ID
755,C1733,"Cath, ep, othr than cool-tip",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
756,C1734,"Orth/devic/drug bn/bn,tis/bn ",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
757,C1748,"Endoscope, single, UGI",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
758,C1749,"Endo, colon, retro imaging",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
759,C1750,"Cath, hemodialysis,long-term",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
760,C1751,"Cath, inf, per/cent/midline",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
761,C1752,"Cath,hemodialysis,short-term",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
762,C1753,"Cath, intravas ultrasound",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
763,C1754,"Catheter, intradiscal",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
764,C1755,"Catheter, intraspinal",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
765,C1756,"Cath, pacing, transesoph",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
766,C1757,"Cath, thrombectomy/embolect",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
767,C1758,"Catheter, ureteral",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
768,C1759,"Cath, intra echocardiography",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
769,C1760,"Closure dev, vasc",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
770,C1762,"Conn tiss, human(inc fascia)",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
771,C1763,"Conn tiss, non-human",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
772,C1764,"Event recorder, cardiac",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
773,C1765,Adhesion barrier,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
774,C1766,"Intro/sheath,strble,non-peel",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
775,C1767,"Generator, neuro non-recharg",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
776,C1768,"Graft, vascular",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
777,C1769,Guide wire,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
778,C1770,"Imaging coil, mr, insertable",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
779,C1771,"Rep dev, urinary, w/sling",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
780,C1772,"Infusion pump, programmable",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
781,C1773,"Ret dev, insertable",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
782,C1776,Joint device (implantable),N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
783,C1777,"Lead, aicd, endo single coil",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
784,C1778,"Lead, neurostimulator",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
785,C1779,"Lead, pmkr, transvenous vdd",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
786,C1780,"Lens, intraocular (new tech)",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
787,C1781,Mesh (implantable),N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
788,C1782,Morcellator,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
789,C1783,"Ocular imp, aqueous drain de",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
790,C1784,"Ocular dev, intraop, det ret",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
791,C1785,"Pmkr, dual, rate-resp",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
792,C1786,"Pmkr, single, rate-resp",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
793,C1787,"Patient progr, neurostim",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
794,C1788,"Port, indwelling, imp",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
795,C1789,"Prosthesis, breast, imp",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
796,C1813,"Prosthesis, penile, inflatab",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
797,C1814,"Retinal tamp, silicone oil",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
798,C1815,"Pros, urinary sph, imp",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
799,C1816,"Receiver/transmitter, neuro",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
800,C1817,Septal defect imp sys,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
801,C1818,Integrated keratoprosthesis,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
802,C1819,Tissue localization-excision,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
803,C1820,Generator neuro rechg bat sy,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
804,C1821,Interspinous implant,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
805,C1822,"Gen, neuro, hf, rechg bat",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
806,C1823,"Gen, neuro, trans sen/stim",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
807,C1824,"Generator, CCM, implant",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
808,C1830,Power bone marrow bx needle,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
809,C1839,Iris prosthesis,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
810,C1840,Telescopic intraocular lens,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
811,C1841,Retinal prosth int/ext comp,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
812,C1842,"Retinal prosth, add-on",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
813,C1849,"Skin substitute, synthetic",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
814,C1874,"Stent, coated/cov w/del sys",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
815,C1875,"Stent, coated/cov w/o del sy",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
816,C1876,"Stent, non-coa/non-cov w/del",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
817,C1877,"Stent, non-coat/cov w/o del",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
818,C1878,Matrl for vocal cord,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
819,C1880,Vena cava filter,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
820,C1881,Dialysis access system,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
821,C1882,"Aicd, other than sing/dual",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
822,C1883,"Adapt/ext, pacing/neuro lead",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
823,C1884,Embolization protect syst,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
824,C1885,"Cath, translumin angio laser",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
825,C1886,"Catheter, ablation",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
826,C1887,"Catheter, guiding",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
827,C1888,Endovas non-cardiac abl cath,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
828,C1889,"Implant/insert device, noc",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
829,C1890,No device w/dev-intensive px,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
830,C1891,"Infusion pump,non-prog, perm",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
831,C1892,"Intro/sheath,fixed,peel-away",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
832,C1893,"Intro/sheath, fixed,non-peel",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
833,C1894,"Intro/sheath, non-laser",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
834,C1895,"Lead, aicd, endo dual coil",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
835,C1896,"Lead, aicd, non sing/dual",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
836,C1897,"Lead, neurostim test kit",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
837,C1898,"Lead, pmkr, other than trans",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
838,C1899,"Lead, pmkr/aicd combination",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
839,C1900,"Lead, coronary venous",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
840,C1982,"Cath, pressure,valve-occlu",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
841,C2596,"Probe, robotic, water-jet",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
842,C2613,Lung bx plug w/del sys,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
843,C2614,"Probe, perc lumb disc",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
844,C2615,"Sealant, pulmonary, liquid",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
845,C2616,"Brachytx, non-str,yttrium-90",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
846,C2617,"Stent, non-cor, tem w/o del",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
847,C2618,"Probe/needle, cryo",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
848,C2619,"Pmkr, dual, non rate-resp",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
849,C2620,"Pmkr, single, non rate-resp",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
850,C2621,"Pmkr, other than sing/dual",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
851,C2622,"Prosthesis, penile, non-inf",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
852,C2623,"Cath, translumin, drug-coat",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
853,C2624,Wireless pressure sensor ,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
854,C2625,"Stent, non-cor, tem w/del sy",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
855,C2626,"Infusion pump, non-prog,temp",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
856,C2627,"Cath, suprapubic/cystoscopic",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
857,C2628,"Catheter, occlusion",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
858,C2629,"Intro/sheath, laser",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
859,C2630,"Cath, ep, cool-tip",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
860,C2631,"Rep dev, urinary, w/o sling",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
861,C2634,"Brachytx, non-str, ha, i-125",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
862,C2635,"Brachytx, non-str, ha, p-103",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
863,C2636,"Brachy linear, non-str,p-103",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
864,C2638,"Brachytx, stranded, i-125",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
865,C2639,"Brachytx, non-stranded,i-125",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
866,C2640,"Brachytx, stranded, p-103",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
867,C2641,"Brachytx, non-stranded,p-103",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
868,C2642,"Brachytx, stranded, c-131",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
869,C2643,"Brachytx, non-stranded,c-131",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
870,C2645,"Brachytx planar, p-103",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
871,C2698,"Brachytx, stranded, nos",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
872,C2699,"Brachytx, non-stranded, nos",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
873,C8900,"Mra w/cont, abd",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
874,C8901,"Mra w/o cont, abd",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
875,C8902,"Mra w/o fol w/cont, abd",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
876,C8903,"Mri w/cont, breast,  uni",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
877,C8905,"Mri w/o fol w/cont, brst, un",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
878,C8906,"Mri w/cont, breast,  bi",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
879,C8908,"Mri w/o fol w/cont, breast,",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
880,C8909,"Mra w/cont, chest",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
881,C8910,"Mra w/o cont, chest",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
882,C8911,"Mra w/o fol w/cont, chest",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
883,C8912,"Mra w/cont, lwr ext",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
884,C8913,"Mra w/o cont, lwr ext",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
885,C8914,"Mra w/o fol w/cont, lwr ext",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
886,C8918,"Mra w/cont, pelvis",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
887,C8919,"Mra w/o cont, pelvis",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
888,C8920,"Mra w/o fol w/cont, pelvis",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
889,C8931,"Mra, w/dye, spinal canal",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
890,C8932,"Mra, w/o dye, spinal canal",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
891,C8933,"Mra, w/o&w/dye, spinal canal",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
892,C8934,"Mra, w/dye, upper extremity",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
893,C8935,"Mra, w/o dye, upper extr",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
894,C8936,"Mra, w/o&w/dye, upper extr",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
895,C9041,"Inj, coagulation factor Xa",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
896,C9046,Cocaine hcl nasal solution,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
897,C9047,"Injection, caplacizumab-yhdp",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
898,C9053,"Inj,  crizanlizumab-tmca",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
899,C9054,"Injection, lefamulin",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
900,C9055,"Inj, brexanolone",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
901,C9056,"Injection, givosiran",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
902,C9057,Inj cetirizine hydrochloride,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
903,C9058,"Injection,pegfilgrastim-bmez",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
904,C9059,"Injection, meloxicam",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
905,C9061,"Injection, teprotumumab-trbw",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
906,C9063,"Injection, eptinezumab-jjmr",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
907,C9113,"Inj pantoprazole sodium, via",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
908,C9122,Mometasone furoate (Sinuva),N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
909,C9132,"Kcentra, per i.u.",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
910,C9248,"Inj, clevidipine butyrate",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
911,C9250,Artiss fibrin sealant,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
912,C9254,"Injection, lacosamide",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
913,C9257,Bevacizumab injection,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
914,C9285,"Patch, lidocaine/tetracaine",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
915,C9290,"Inj, bupivacaine liposome",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
916,C9293,"Injection, glucarpidase",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
917,C9352,"Neuragen nerve guide, per cm",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
918,C9353,"Neurawrap nerve protector,cm",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
919,C9354,"Veritas collagen matrix, cm2",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
920,C9355,"Neuromatrix nerve cuff, cm",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
921,C9356,"Tenoglide tendon prot, cm2",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
922,C9358,"Surgimend, fetal",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
923,C9359,"Implnt,bon void filler-putty",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
924,C9360,"Surgimend, neonatal",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
925,C9361,Neuromend nerve wrap,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
926,C9362,"Implnt,bon void filler-strip",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
927,C9363,Integra meshed bil wound mat,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
928,C9364,"Porcine implant, permacol",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
929,C9399,Unclassified drugs or biolog,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
930,C9460,"Injection, cangrelor",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
931,C9462,"Injection, delafloxacin",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
932,C9482,Sotalol hydrochloride iv,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
933,C9488,Conivaptan hcl,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
934,C9738,Blue light cysto imag agent,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
935,C9759,Transcath intraop microinf   ,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
936,C9762,Cardiac MRI seg dys strain,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
937,C9763,Cardiac MRI seg dys stress,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
938,C9803,HOPD covid-19 spec collect,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
939,G0130,Single energy x-ray study,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
940,J0120,Tetracyclin injection,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
941,J0121,"Inj., omadacycline, 1 mg",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
942,J0122,"Inj., eravacycline, 1 mg",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
943,J0129,Abatacept injection,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
944,J0130,Abciximab injection,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
945,J0131,Acetaminophen injection,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
946,J0132,Acetylcysteine injection,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
947,J0133,Acyclovir injection,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
948,J0135,Adalimumab injection,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
949,J0153,Adenosine inj 1mg,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
950,J0171,Adrenalin epinephrine inject,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
951,J0178,Aflibercept injection,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
952,J0179,"Inj, brolucizumab-dbll, 1 mg",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
953,J0180,Agalsidase beta injection,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
954,J0185,"Inj., aprepitant, 1 mg",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
955,J0202,"Injection, alemtuzumab",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
956,J0207,Amifostine,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
957,J0210,Methyldopate hcl injection,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
958,J0220,Alglucosidase alfa injection,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
959,J0221,Lumizyme injection,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
960,J0222,"Inj., patisiran, 0.1 mg",N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
961,J0223,Inj givosiran 0.5 mg,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
962,J0256,Alpha 1 proteinase inhibitor,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
